activity_year,lei,derived_msa-md,state_code,county_code,census_tract,conforming_loan_limit,derived_loan_product_type,derived_dwelling_category,derived_ethnicity,derived_race,derived_sex,purchaser_type,preapproval,loan_type,loan_purpose,lien_status,reverse_mortgage,open-end_line_of_credit,business_or_commercial_purpose,loan_amount,loan_to_value_ratio,interest_rate,rate_spread,hoepa_status,total_loan_costs,total_points_and_fees,origination_charges,discount_points,lender_credits,loan_term,prepayment_penalty_term,intro_rate_period,negative_amortization,interest_only_payment,balloon_payment,other_nonamortizing_features,property_value,construction_method,occupancy_type,manufactured_home_secured_property_type,manufactured_home_land_property_interest,total_units,multifamily_affordable_units,income,debt_to_income_ratio,applicant_credit_score_type,co-applicant_credit_score_type,applicant_ethnicity-1,applicant_ethnicity-2,applicant_ethnicity-3,applicant_ethnicity-4,applicant_ethnicity-5,co-applicant_ethnicity-1,co-applicant_ethnicity-2,co-applicant_ethnicity-3,co-applicant_ethnicity-4,co-applicant_ethnicity-5,applicant_ethnicity_observed,co-applicant_ethnicity_observed,applicant_race-1,applicant_race-2,applicant_race-3,applicant_race-4,applicant_race-5,co-applicant_race-1,co-applicant_race-2,co-applicant_race-3,co-applicant_race-4,co-applicant_race-5,applicant_race_observed,co-applicant_race_observed,applicant_sex,co-applicant_sex,applicant_sex_observed,co-applicant_sex_observed,applicant_age,co-applicant_age,applicant_age_above_62,co-applicant_age_above_62,submission_of_application,initially_payable_to_institution,aus-1,aus-2,aus-3,aus-4,aus-5,denial_reason-1,denial_reason-2,denial_reason-3,denial_reason-4,tract_population,tract_minority_population_percent,ffiec_msa_md_median_family_income,tract_to_msa_income_percentage,tract_owner_occupied_units,tract_one_to_four_family_homes,tract_median_age_of_housing_units,action_taken
2020,549300UL36AJZ0WZ4U93,36084,CA,6001,6001438000,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Asian,Joint,6,2,1,1,1,2,2,2,535000,89.99,3.625,1.029,2,9031.97,NA,4852.17,3353.17,,360,NA,NA,2,2,2,2,595000,1,1,3,5,1,NA,177,30%-<36%,3,9,2,,,,,2,,,,,3,3,2,21,,,,2,21,,,,3,3,2,1,3,3,25-34,25-34,No,No,1,1,1,,,,,10,,,,3506,64,119200,79,772,942,57,1
2020,549300UL36AJZ0WZ4U93,40900,CA,6067,6067009328,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Asian,Joint,1,2,1,1,1,2,2,2,455000,85,3.125,-0.198,3,8308.27,NA,5513.87,4014.87,,360,NA,NA,2,2,2,2,535000,1,2,3,5,1,NA,157,20%-<30%,1,9,2,,,,,2,,,,,3,3,2,26,,,,2,23,,,,3,3,1,2,3,3,25-34,25-34,No,No,1,1,1,,,,,10,,,,5269,67.66,86700,135,1317,1449,11,1
2020,549300UL36AJZ0WZ4U93,41740,CA,6073,6073018513,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Asian,Male,1,2,1,1,1,2,2,2,465000,90,3.5,0.395,2,11437.42,NA,3809.59,2310.59,4.95,360,NA,NA,2,2,2,2,515000,1,1,3,5,1,NA,87,49,2,10,2,,,,,5,,,,,3,4,2,23,,,,8,,,,,3,4,1,5,3,4,25-34,9999,No,NA,1,1,1,,,,,10,,,,9128,42.51,92700,111,1849,2555,24,1
2020,549300UL36AJZ0WZ4U93,40140,CA,6071,6071000815,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,1,2,1,1,1,2,2,2,515000,89.382,2.875,0.175,2,5672.1,NA,1499,,4466,360,NA,NA,2,2,2,2,575000,1,1,3,5,1,NA,128,30%-<36%,1,10,2,,,,,5,,,,,3,4,5,,,,,8,,,,,3,4,2,5,3,4,35-44,9999,No,NA,1,1,1,,,,,10,,,,3627,45.22,75300,193,1119,1298,33,1
2020,549300UL36AJZ0WZ4U93,40900,CA,6067,6067009630,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Asian,Female,0,2,1,1,1,2,2,2,185000,NA,NA,NA,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,NA,1,1,3,5,1,NA,48,NA,9,9,2,,,,,5,,,,,3,4,2,22,,,,8,,,,,3,4,2,5,3,4,45-54,9999,No,NA,1,1,1,,,,,10,,,,10511,74.68,86700,118,1793,2793,10,4
2020,549300UL36AJZ0WZ4U93,41740,CA,6073,6073018513,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Race Not Available,Female,1,2,1,1,1,2,2,2,445000,75,2.625,-0.194,2,7388.78,NA,3170.93,1671.93,4.95,360,NA,NA,2,2,2,2,595000,1,1,3,5,1,NA,108,30%-<36%,3,10,2,,,,,5,,,,,3,4,6,,,,,8,,,,,3,4,2,5,3,4,55-64,9999,No,NA,1,1,1,,,,,10,,,,9128,42.51,92700,111,1849,2555,24,1
2020,549300UL36AJZ0WZ4U93,40140,CA,6065,6065043900,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Asian,Joint,6,2,2,1,1,2,2,2,345000,96.5,2.75,0.624,2,11684.06,NA,1926.82,427.82,,360,NA,NA,2,2,2,2,345000,1,1,3,5,1,NA,153,20%-<30%,3,9,2,,,,,2,,,,,3,3,2,23,,,,3,,,,,3,3,2,1,3,3,25-34,35-44,No,No,1,1,1,,,,,10,,,,5990,56.01,75300,83,1102,1933,51,1
2020,549300UL36AJZ0WZ4U93,40140,CA,6065,6065043900,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,Race Not Available,Joint,1,2,1,1,1,2,2,2,365000,76.345,3.375,0.23,2,7125.54,NA,4660.9,3161.9,,360,NA,NA,2,2,2,2,475000,1,1,3,5,1,NA,116,20%-<30%,9,2,1,11,,,,1,11,,,,3,2,6,,,,,6,,,,,3,2,2,1,3,2,25-34,55-64,No,Yes,1,1,1,,,,,10,,,,5990,56.01,75300,83,1102,1933,51,1
2020,549300UL36AJZ0WZ4U93,40900,CA,6113,6113011206,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,Race Not Available,Joint,1,2,1,1,1,2,2,2,495000,90,2.5,-0.201,2,10177.8,NA,6440,4941,,360,NA,NA,2,2,2,2,545000,1,1,3,5,1,NA,177,20%-<30%,1,9,1,11,,,,1,11,,,,3,3,6,,,,,6,,,,,3,3,1,2,3,3,25-34,25-34,No,No,1,1,1,,,,,10,,,,7841,51.24,86700,120,1884,2475,13,1
2020,549300UL36AJZ0WZ4U93,11244,CA,6059,6059075505,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Asian,Joint,0,2,2,1,1,2,2,2,605000,95,NA,NA,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,625000,1,1,3,5,1,NA,104,>60%,1,9,2,,,,,2,,,,,3,3,2,26,,,,2,26,,,,3,3,1,2,3,3,25-34,25-34,No,No,1,1,1,,,,,1,,,,3673,57.47,103000,86,652,1021,48,3
2020,549300UL36AJZ0WZ4U93,40900,CA,6061,6061021038,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Asian,Female,0,2,1,1,1,2,2,2,425000,NA,NA,NA,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,NA,1,1,3,5,1,NA,118,NA,9,9,2,,,,,5,,,,,3,4,2,22,,,,8,,,,,3,4,2,5,3,4,55-64,9999,No,NA,1,1,1,,,,,10,,,,7367,23.29,86700,146,1819,2272,22,4
2020,549300UL36AJZ0WZ4U93,40140,CA,6065,6065043507,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Joint,72,2,2,1,1,2,2,2,285000,96.5,2.25,0.425,2,10666.28,NA,2218.59,719.59,,360,NA,NA,2,2,2,2,295000,1,1,3,5,1,NA,69,49,9,3,1,11,,,,1,11,,,,3,3,5,,,,,5,,,,,3,3,1,2,3,3,25-34,25-34,No,No,1,1,1,,,,,10,,,,6858,70.49,75300,51,844,1797,34,1
2020,549300UL36AJZ0WZ4U93,41740,CA,6073,6073018513,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,72,2,1,1,1,2,2,2,285000,49.119,2.75,-0.183,2,5812.97,NA,1861.02,362.02,4.95,360,NA,NA,2,2,2,2,585000,1,1,3,5,1,NA,116,30%-<36%,1,9,2,,,,,2,,,,,3,3,5,,,,,5,,,,,3,3,2,1,3,3,65-74,65-74,Yes,Yes,1,1,1,,,,,10,,,,9128,42.51,92700,111,1849,2555,24,1
2020,549300UL36AJZ0WZ4U93,40900,CA,6067,6067008508,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Asian,Male,1,2,1,1,1,2,2,2,515000,90,3,0.21,2,4311.3,NA,1499,,1290.28,360,NA,NA,2,2,2,2,575000,1,1,3,5,1,NA,130,30%-<36%,2,10,2,,,,,5,,,,,3,4,21,,,,,8,,,,,3,4,1,5,3,4,35-44,9999,No,NA,1,1,1,,,,,10,,,,7652,51.87,86700,182,1812,2088,16,1
2020,549300UL36AJZ0WZ4U93,11244,CA,6059,6059032056,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,0,2,1,1,1,2,2,2,735000,NA,NA,NA,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,NA,1,1,3,5,1,NA,258,NA,9,9,2,,,,,2,,,,,3,3,5,,,,,5,,,,,3,3,1,2,3,3,25-34,25-34,No,No,1,1,1,,,,,10,,,,7857,38.5,103000,171,1869,1903,18,5
2020,549300UL36AJZ0WZ4U93,40900,CA,6067,6067009328,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Asian,Male,6,2,1,1,1,2,2,2,395000,80,2.5,-0.068,3,8276.7,NA,5649,4900,,180,NA,NA,2,2,2,2,495000,1,2,3,5,1,NA,206,41,1,10,2,,,,,5,,,,,3,4,2,26,,,,8,,,,,3,4,1,5,3,4,65-74,9999,Yes,NA,1,1,1,,,,,10,,,,5269,67.66,86700,135,1317,1449,11,1
2020,549300UL36AJZ0WZ4U93,40900,CA,6067,6067009638,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,1,2,1,1,1,2,2,2,505000,80,2.875,-0.187,2,4892.8,NA,2129,630,,360,NA,NA,2,2,2,2,635000,1,1,3,5,1,NA,134,30%-<36%,3,9,3,,,,,3,,,,,3,3,6,,,,,6,,,,,3,3,3,3,3,3,>74,>74,Yes,Yes,1,1,1,,,,,10,,,,6556,68.85,86700,133,1281,1638,8,1
2020,549300UL36AJZ0WZ4U93,40900,CA,6067,6067009630,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,0,2,1,1,1,2,2,2,525000,NA,NA,NA,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,NA,1,1,3,5,1,NA,155,NA,9,9,3,,,,,3,,,,,3,3,6,,,,,6,,,,,3,3,3,1,3,3,25-34,25-34,No,No,1,1,1,,,,,10,,,,10511,74.68,86700,118,1793,2793,10,4
2020,549300UL36AJZ0WZ4U93,36084,CA,6001,6001438000,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,2,1,1,1,2,2,2,385000,90,2.875,-0.056,2,5970.93,NA,2457.09,958.09,,360,NA,NA,2,2,2,2,425000,1,1,3,5,1,NA,115,30%-<36%,2,10,2,,,,,5,,,,,3,4,5,,,,,8,,,,,3,4,1,5,3,4,25-34,9999,No,NA,1,1,1,,,,,10,,,,3506,64,119200,79,772,942,57,1
2020,549300UL36AJZ0WZ4U93,40900,CA,6113,6113011206,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,2,1,1,1,2,2,2,155000,34.108,2.5,-0.245,2,7293,NA,4599,3100,,360,NA,NA,2,2,2,2,455000,1,1,3,5,1,NA,86,30%-<36%,2,9,2,,,,,2,,,,,3,3,5,,,,,5,,,,,3,3,2,1,3,3,65-74,65-74,Yes,Yes,1,1,1,,,,,10,,,,7841,51.24,86700,120,1884,2475,13,1
2020,549300UL36AJZ0WZ4U93,40900,CA,6113,6113011206,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Male,1,2,1,1,1,2,2,2,375000,80,3,-0.021,2,4891.9,NA,1499,,,360,NA,NA,2,2,2,2,475000,1,1,3,5,1,NA,66,44,3,10,3,,,,,5,,,,,3,4,6,,,,,8,,,,,3,4,1,5,3,4,35-44,9999,No,NA,1,1,1,,,,,10,,,,7841,51.24,86700,120,1884,2475,13,1
2020,549300UL36AJZ0WZ4U93,40900,CA,6067,6067008210,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Asian,Male,0,2,1,1,1,2,2,2,515000,NA,NA,NA,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,NA,1,1,3,5,1,NA,135,NA,9,9,3,,,,,5,,,,,3,4,2,21,,,,8,,,,,3,4,1,5,3,4,25-34,9999,No,NA,1,1,1,,,,,10,,,,5738,17.24,86700,146,1932,2386,29,4
2020,549300UL36AJZ0WZ4U93,40900,CA,6113,6113011206,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Asian,Male,72,2,1,1,1,2,2,2,285000,61.666,2.875,-0.042,2,5135.25,NA,1850.9,351.9,,360,NA,NA,2,2,2,2,455000,1,1,3,5,1,NA,73,30%-<36%,1,10,2,,,,,5,,,,,3,4,2,22,,,,8,,,,,3,4,1,5,3,4,25-34,9999,No,NA,1,1,1,,,,,10,,,,7841,51.24,86700,120,1884,2475,13,1
2020,549300UL36AJZ0WZ4U93,40140,CA,6065,6065043507,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Female,0,2,1,1,1,2,2,2,155000,NA,NA,NA,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,NA,1,1,3,5,1,NA,29,NA,9,9,1,,,,,5,,,,,3,4,5,,,,,8,,,,,3,4,2,5,3,4,55-64,9999,Yes,NA,1,1,2,,,,,10,,,,6858,70.49,75300,51,844,1797,34,4
2020,549300UL36AJZ0WZ4U93,40140,CA,6065,6065042742,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,0,2,1,1,1,2,2,2,215000,56.399,NA,NA,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,385000,1,1,3,5,1,NA,32,>60%,1,10,2,,,,,5,,,,,3,4,5,,,,,8,,,,,3,4,2,5,3,4,55-64,9999,No,NA,1,1,2,,,,,6,,,,4624,46.39,75300,147,859,1237,0,3
2020,549300UL36AJZ0WZ4U93,11244,CA,6059,6059052404,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Asian,Joint,0,2,1,1,1,2,2,2,535000,NA,NA,NA,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,NA,1,1,3,5,1,NA,148,NA,9,9,2,,,,,2,,,,,3,3,2,21,27,,,2,21,27,,,3,3,1,2,3,3,<25,25-34,No,No,1,1,1,,,,,10,,,,1031,61.49,103000,0,77,116,5,4
2020,549300UL36AJZ0WZ4U93,11244,CA,6059,6059075505,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,0,2,1,1,1,2,2,2,615000,NA,NA,NA,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,NA,1,1,3,5,1,NA,133,NA,9,9,2,,,,,5,,,,,3,4,5,,,,,8,,,,,3,4,1,5,3,4,35-44,9999,No,NA,1,1,1,,,,,10,,,,3673,57.47,103000,86,652,1021,48,5
2020,549300UL36AJZ0WZ4U93,31084,CA,6037,6037401800,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Asian,Male,6,2,1,1,1,2,2,2,395000,90,2.875,0.067,2,5160.85,NA,1499,,84.4,360,NA,NA,2,2,2,2,445000,1,1,3,5,1,NA,110,46,2,10,3,,,,,5,,,,,3,4,2,27,,,,8,,,,,3,4,1,5,3,4,25-34,9999,No,NA,1,1,1,,,,,10,,,,7909,37.89,77300,164,1943,2604,47,1
2020,549300UL36AJZ0WZ4U93,40140,CA,6065,6065043507,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,Race Not Available,Joint,0,2,2,1,1,2,2,2,315000,NA,NA,NA,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,NA,1,1,3,5,1,NA,129,NA,9,9,1,11,,,,1,11,,,,3,3,6,,,,,6,,,,,3,3,1,2,3,3,25-34,25-34,No,No,1,1,1,,,,,10,,,,6858,70.49,75300,51,844,1797,34,5
2020,549300UL36AJZ0WZ4U93,40900,CA,6067,6067008508,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,6,2,1,1,1,2,2,2,285000,42.537,2.625,0.199,2,5796.7,NA,2924,1425,,180,NA,NA,2,2,2,2,675000,1,1,3,5,1,NA,196,38,3,9,2,,,,,2,,,,,3,3,5,,,,,5,,,,,3,3,2,1,3,3,45-54,65-74,No,Yes,1,1,1,,,,,10,,,,7652,51.87,86700,182,1812,2088,16,1
2020,549300UL36AJZ0WZ4U93,40900,CA,6061,6061021044,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Asian,Female,72,2,1,1,1,2,2,2,275000,69.442,4,NA,3,9478.55,NA,6987,5488,,360,NA,NA,2,2,2,2,395000,1,3,3,5,1,NA,160,48,2,10,2,,,,,5,,,,,3,4,2,21,,,,8,,,,,3,4,2,5,3,4,45-54,9999,No,NA,1,1,1,,,,,10,,,,6428,29.71,86700,169,1387,1631,14,1
2020,549300UL36AJZ0WZ4U93,40140,CA,6071,6071000815,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Asian,Male,72,2,1,1,1,2,2,2,445000,85,3,-0.042,2,4852.04,NA,2058.94,559.94,,360,NA,NA,2,2,2,2,525000,1,1,3,5,1,NA,114,43,2,10,3,,,,,5,,,,,2,4,2,27,,,,8,,,,,2,4,1,5,2,4,25-34,9999,No,NA,1,1,1,,,,,10,,,,3627,45.22,75300,193,1119,1298,33,1
2020,549300UL36AJZ0WZ4U93,40140,CA,6065,6065050700,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Joint,Joint,Joint,72,2,1,1,1,2,2,2,365000,75,3.5,NA,3,8846.94,NA,4465.94,2966.94,18.7,360,NA,NA,2,2,2,2,495000,1,3,3,5,1,NA,140,20%-<30%,3,9,2,,,,,1,,,,,3,3,2,24,,,,5,,,,,3,3,1,2,3,3,>74,>74,Yes,Yes,1,1,1,,,,,10,,,,12359,60.18,75300,156,2285,2759,10,1
2020,549300UL36AJZ0WZ4U93,40140,CA,6071,6071008601,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,6,2,1,1,1,2,2,2,415000,80,2.875,0.056,2,7368.72,NA,3567.82,2068.82,,360,NA,NA,2,2,2,2,515000,1,1,3,5,1,NA,99,44,2,10,2,,,,,5,,,,,3,4,5,,,,,8,,,,,3,4,1,5,3,4,45-54,9999,No,NA,1,1,1,,,,,10,,,,6515,40.8,75300,103,1064,1883,34,1
2020,549300UL36AJZ0WZ4U93,40140,CA,6065,6065043900,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Native Hawaiian or Other Pacific Islander,Female,0,2,1,1,1,2,2,2,335000,NA,NA,NA,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,NA,1,1,3,5,1,NA,72,NA,9,9,2,,,,,5,,,,,3,4,4,5,,,,8,,,,,3,4,2,5,3,4,25-34,9999,No,NA,1,1,1,,,,,10,,,,5990,56.01,75300,83,1102,1933,51,5
2020,549300UL36AJZ0WZ4U93,40900,CA,6113,6113011206,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,2,1,1,1,2,2,2,305000,67.87,2.75,-0.222,2,4663,NA,1499,,,360,NA,NA,2,2,2,2,455000,1,1,3,5,1,NA,161,20%-<30%,2,9,2,,,,,2,,,,,3,3,5,,,,,5,,,,,3,3,1,2,3,3,35-44,35-44,No,No,1,1,1,,,,,10,,,,7841,51.24,86700,120,1884,2475,13,1
2020,549300UL36AJZ0WZ4U93,36084,CA,6001,6001438000,C,VA:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,72,2,3,1,1,2,2,2,745000,100,2.25,-0.394,2,29813.53,NA,8059.38,6560.38,25,360,NA,NA,2,2,2,2,735000,1,1,3,5,1,NA,108,46,3,10,3,,,,,5,,,,,3,4,6,,,,,8,,,,,3,4,3,5,3,4,45-54,9999,No,NA,1,1,1,,,,,10,,,,3506,64,119200,79,772,942,57,1
2020,549300UL36AJZ0WZ4U93,40900,CA,6067,6067008210,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Asian,Male,6,2,1,1,1,2,2,2,565000,90.697,3,0.404,2,4628.1,NA,1499,,,360,NA,NA,2,2,2,2,625000,1,1,3,5,1,NA,123,39,1,10,2,,,,,5,,,,,3,4,21,,,,,8,,,,,3,4,1,5,3,4,35-44,9999,No,NA,1,1,1,,,,,10,,,,5738,17.24,86700,146,1932,2386,29,1
2020,549300UL36AJZ0WZ4U93,41940,CA,6085,6085508704,NC,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Asian,Joint,0,2,1,1,1,2,2,2,1205000,66.759,NA,NA,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,1805000,1,1,3,5,1,NA,338,>60%,9,2,2,,,,,2,,,,,3,2,2,22,,,,2,22,,,,3,2,1,2,3,3,25-34,25-34,No,No,1,1,6,,,,,9,,,,5831,73.76,139800,100,765,1013,25,3
2020,549300UL36AJZ0WZ4U93,44700,CA,6077,6077005131,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Asian,Male,1,2,1,1,1,2,2,2,405000,85,3,-0.137,2,7396.11,NA,4009.01,2510.01,,360,NA,NA,2,2,2,2,475000,1,1,3,5,1,NA,203,30%-<36%,2,10,2,,,,,5,,,,,3,4,2,23,,,,8,,,,,3,4,1,5,3,4,65-74,9999,Yes,NA,1,1,1,,,,,10,,,,5024,57.32,75000,94,772,1298,46,1
2020,549300UL36AJZ0WZ4U93,40900,CA,6067,6067009638,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Joint,6,2,1,1,1,2,2,2,515000,87.938,4.125,0.664,2,4329.8,NA,1499,,,360,NA,NA,2,2,2,2,585000,1,1,3,5,1,NA,141,40,9,2,3,,,,,3,,,,,2,2,6,,,,,6,,,,,2,2,1,2,3,2,25-34,25-34,No,No,1,1,1,,,,,10,,,,6556,68.85,86700,133,1281,1638,8,1
2020,549300UL36AJZ0WZ4U93,40900,CA,6061,6061021322,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,1,2,1,1,1,2,2,2,345000,68.372,2.75,-0.095,2,5357.66,NA,1931.36,432.36,652.58,360,NA,NA,2,2,2,2,505000,1,1,3,5,1,NA,62,42,1,10,3,,,,,5,,,,,2,4,6,,,,,8,,,,,2,4,3,5,3,4,35-44,9999,No,NA,1,1,1,,,,,10,,,,13687,36.62,86700,146,3313,3954,9,1
2020,549300UL36AJZ0WZ4U93,40140,CA,6071,6071008602,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Joint,Joint,0,2,1,1,1,2,2,2,425000,NA,NA,NA,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,NA,1,1,3,5,1,NA,93,NA,9,9,3,,,,,2,,,,,3,3,23,,,,,5,,,,,3,3,2,1,3,3,55-64,65-74,No,Yes,1,1,1,,,,,10,,,,3767,41.94,75300,108,886,1399,39,4
2020,549300UL36AJZ0WZ4U93,40140,CA,6065,6065040607,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Joint,White,Joint,1,2,1,1,1,2,2,2,505000,74.837,2.875,-0.088,2,5880,NA,1499,,3804.09,360,NA,NA,2,2,2,2,675000,1,1,3,5,1,NA,5362,<20%,2,9,2,,,,,1,11,,,,3,3,5,,,,,5,,,,,3,3,2,1,3,3,55-64,65-74,No,Yes,1,1,1,,,,,10,,,,8805,74.66,75300,149,1516,2261,11,1
2020,549300UL36AJZ0WZ4U93,40140,CA,6071,6071000815,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Joint,6,2,1,1,1,2,2,2,505000,95,3.5,1.225,2,4343.2,NA,1499,,,360,NA,NA,2,2,2,2,535000,1,1,3,5,1,NA,136,40,2,9,1,11,,,,1,11,,,,3,3,5,,,,,6,,,,,3,3,2,1,3,3,45-54,45-54,No,No,1,1,1,,,,,10,,,,3627,45.22,75300,193,1119,1298,33,1
2020,549300UL36AJZ0WZ4U93,11244,CA,6059,6059052404,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Asian,Male,72,2,1,1,1,2,2,2,765000,63.333,3,0.123,2,6905.8,NA,1499,,36,360,NA,NA,2,2,2,2,1205000,1,1,3,5,1,NA,363,42,3,10,2,,,,,5,,,,,3,4,2,22,,,,8,,,,,3,4,1,5,3,4,45-54,9999,No,NA,1,1,1,,,,,10,,,,1031,61.49,103000,0,77,116,5,1
2020,549300UL36AJZ0WZ4U93,40140,CA,6071,6071002704,C,VA:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,Joint,Joint,72,2,3,1,1,2,2,2,505000,100,2.25,-0.575,2,18217.93,NA,2761.68,1262.68,,360,NA,NA,2,2,2,2,495000,1,1,3,5,1,NA,159,30%-<36%,9,2,1,,,,,1,,,,,3,3,3,,,,,5,,,,,3,3,1,2,3,3,35-44,35-44,No,No,1,1,1,,,,,10,,,,10496,80.56,75300,156,2311,2972,12,1
2020,549300UL36AJZ0WZ4U93,40900,CA,6061,6061023500,C,VA:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Male,72,2,3,1,1,2,2,2,515000,83.025,2.25,-0.47,2,12228.33,NA,2145.93,646.93,,360,NA,NA,2,2,2,2,615000,1,1,3,5,1,NA,95,48,2,10,1,,,,,5,,,,,3,4,5,,,,,8,,,,,3,4,1,5,3,4,35-44,9999,No,NA,1,1,1,,,,,10,,,,5532,29.57,86700,153,1399,1626,0,1
2020,549300UL36AJZ0WZ4U93,41940,CA,6085,6085509108,NC,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,6,2,1,1,1,2,2,2,995000,80,3.5,-0.017,2,6571.9,NA,1499,,591,360,NA,NA,2,2,2,2,1245000,1,1,3,5,1,NA,170,42,3,10,2,,,,,5,,,,,3,4,5,,,,,8,,,,,3,4,2,5,3,4,35-44,9999,No,NA,1,1,6,,,,,10,,,,4465,62.42,139800,97,610,1183,45,1
